Rain,Temperature,RH,DewPoint,WindSpeed,GustSpeed,WindDirection,PLANTA,FRUTO,SEVERIDAD (%),INCIDENCIA
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,8,9,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,8,10,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,9,1,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,9,2,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,9,3,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,9,4,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,9,5,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,9,6,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,9,7,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,9,8,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,9,9,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,9,10,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,10,1,100,1
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,10,2,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,10,3,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,10,4,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,10,5,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,10,6,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,10,7,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,10,8,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,10,9,0,0
0.000694444,27.24056597,78.98605556,22.78852083,0.074652778,0.692708333,102.4409722,10,10,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,1,1,75,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,1,2,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,1,3,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,1,4,10,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,1,5,80,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,1,6,75,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,1,7,85,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,1,8,100,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,1,9,15,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,1,10,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,2,1,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,2,2,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,2,3,5,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,2,4,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,2,5,25,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,2,6,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,2,7,20,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,2,8,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,2,9,15,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,2,10,20,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,3,1,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,3,2,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,3,3,100,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,3,4,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,3,5,5,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,3,6,15,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,3,7,18,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,3,8,10,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,3,9,5,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,3,10,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,4,1,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,4,2,22,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,4,3,75,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,4,4,80,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,4,5,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,4,6,20,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,4,7,13,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,4,8,85,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,4,9,25,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,4,10,14,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,5,1,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,5,2,100,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,5,3,80,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,5,4,85,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,5,5,90,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,5,6,100,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,5,7,80,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,5,8,80,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,5,9,100,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,5,10,75,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,6,1,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,6,2,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,6,3,12,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,6,4,5,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,6,5,10,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,6,6,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,6,7,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,6,8,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,6,9,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,6,10,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,7,1,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,7,2,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,7,3,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,7,4,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,7,5,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,7,6,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,7,7,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,7,8,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,7,9,15,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,7,10,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,8,1,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,8,2,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,8,3,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,8,4,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,8,5,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,8,6,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,8,7,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,8,8,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,8,9,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,8,10,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,9,1,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,9,2,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,9,3,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,9,4,15,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,9,5,75,1
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,9,6,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,9,7,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,9,8,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,9,9,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,9,10,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,10,1,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,10,2,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,10,3,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,10,4,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,10,5,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,10,6,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,10,7,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,10,8,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,10,9,0,0
0.001388889,25187,80.38947917,20.96881944,0.041666667,0.597222222,161.46875,10,10,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,1,1,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,1,2,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,1,3,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,1,4,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,1,5,80,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,1,6,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,1,7,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,1,8,5,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,1,9,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,1,10,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,2,1,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,2,2,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,2,3,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,2,4,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,2,5,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,2,6,20,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,2,7,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,2,8,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,2,9,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,2,10,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,3,1,100,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,3,2,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,3,3,95,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,3,4,20,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,3,5,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,3,6,35,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,3,7,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,3,8,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,3,9,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,3,10,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,4,1,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,4,2,32,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,4,3,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,4,4,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,4,5,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,4,6,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,4,7,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,4,8,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,4,9,25,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,4,10,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,5,1,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,5,2,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,5,3,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,5,4,80,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,5,5,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,5,6,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,5,7,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,5,8,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,5,9,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,5,10,100,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,6,1,25,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,6,2,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,6,3,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,6,4,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,6,5,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,6,6,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,6,7,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,6,8,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,6,9,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,6,10,25,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,7,1,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,7,2,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,7,3,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,7,4,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,7,5,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,7,6,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,7,7,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,7,8,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,7,9,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,7,10,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,8,1,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,8,2,35,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,8,3,15,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,8,4,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,8,5,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,8,6,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,8,7,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,8,8,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,8,9,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,8,10,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,9,1,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,9,2,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,9,3,25,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,9,4,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,9,5,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,9,6,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,9,7,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,9,8,45,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,9,9,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,9,10,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,10,1,80,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,10,2,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,10,3,30,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,10,4,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,10,5,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,10,6,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,10,7,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,10,8,20,1
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,10,9,0,0
0.002777778,24.72126389,86.82345833,22.28398264,0.03125,0.543402778,218.8923611,10,10,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,1,1,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,1,2,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,1,3,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,1,4,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,1,5,80,1
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,1,6,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,1,7,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,1,8,25,1
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,1,9,5,1
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,1,10,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,2,1,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,2,2,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,2,3,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,2,4,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,2,5,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,2,6,53,1
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,2,7,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,2,8,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,2,9,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,2,10,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,3,1,100,1
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,3,2,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,3,3,95,1
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,3,4,53,1
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,3,5,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,3,6,62,1
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,3,7,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,3,8,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,3,9,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,3,10,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,4,1,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,4,2,50,1
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,4,3,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,4,4,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,4,5,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,4,6,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,4,7,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,4,8,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,4,9,65,1
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,4,10,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,5,1,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,5,2,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,5,3,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,5,4,80,1
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,5,5,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,5,6,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,5,7,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,5,8,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,5,9,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,5,10,100,1
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,6,1,75,1
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,6,2,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,6,3,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,6,4,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,6,5,5,1
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,6,6,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,6,7,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,6,8,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,6,9,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,6,10,45,1
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,7,1,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,7,2,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,7,3,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,7,4,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,7,5,0,0
0.005555556,24.62619444,88.94346528,22.65652431,0.074652778,0.565972222,162.3576389,7,6,0,0
